SiteNumber;SiteName;Latitude;Longitude;SiteNumber2
08433000;Barrilla Draw nr Saragosa, TX;30.95792694;-103.459619;USGS08433000
08437710;Pecos Rv at RR 1776 nr Grandfalls, TX;31.3668055;-103.0059908;USGS08437710
08446500;Pecos Rv nr Girvin, TX;31.11320329;-102.4176419;USGS08446500
08447000;Pecos Rv nr Sheffield, TX;30.65961373;-101.7701244;USGS08447000
08447020;Independence Ck nr Sheffield, TX;30.4521221;-101.7331788;USGS08447020
08447300;Pecos Rv at Brotherton Rh nr Pandale, TX;30.314;-101.7415556;USGS08447300
08447410;Pecos Rv nr Langtry, TX;29.8029823;-101.4462223;USGS08447410
08449100;Dolan Ck abv Devils River nr Comstock, TX;29.888325;-100.9898028;USGS08449100
08456310;Las Moras Spgs Dws of pool at Brackettville,TX;29.30791667;-100.4192222;USGS08456310
08458975;Manadas Ck at Laredo, TX;27.57568333;-99.5060389;USGS08458975
08458995;Zacate Ck at Laredo, TX;27.5360972;-99.5001833;USGS08458995
08470500;Arroyo Colorado at FM 106, Rio Hondo, TX;26.23527778;-97.5847222;USGS08470500
08477110;MIMBRES RIVER AT MIMBRES, NM;32.854675;-107.9737889;USGS08477110
08480595;SALT CREEK NEAR TULAROSA, NM;33.27555556;-106.3972222;USGS08480595
08481500;TULAROSA CREEK NEAR BENT, NM;33.14488889;-105.8979028;USGS08481500
09010500;COLORADO RIVER BELOW BAKER GULCH NR GRAND LAKE, CO;40.32581784;-105.8566791;USGS09010500
09014050;GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK, CO;40.2461111;-105.8288333;USGS09014050
09015000;COLORADO RIVER BL SHADOW MOUNTAIN RESERVOIR, CO.;40.20665207;-105.8389007;USGS09015000
09019500;COLORADO RIVER NEAR GRANBY, CO;40.12081915;-105.9005694;USGS09019500
09022000;FRASER RIVER AT UPPER STA, NEAR WINTER PARK, CO.;39.8458204;-105.7519507;USGS09022000
09024000;FRASER RIVER AT WINTER PARK, CO.;39.89998695;-105.7766741;USGS09024000
09025000;VASQUEZ CREEK AT WINTER PARK, CO;39.92026468;-105.7852857;USGS09025000
09025300;ELK CREEK AT UPPER STATION, NEAR FRASER, CO;39.8894312;-105.8325098;USGS09025300
09026500;ST. LOUIS CREEK NEAR FRASER, CO.;39.90998657;-105.8783451;USGS09026500
09027100;FRASER RIVER AT TABERNASH, CO;39.9903333;-105.8297778;USGS09027100
09032000;RANCH CREEK NEAR FRASER, CO.;39.94998694;-105.7655627;USGS09032000
09032100;CABIN CREEK NEAR FRASER, CO.;39.9858203;-105.7450064;USGS09032100
09033100;RANCH CREEK BLW MEADOW CR NR TABERNASH, CO;39.99900556;-105.8280944;USGS09033100
09033300;FRASER RIVER BLW CROOKED CR AT TABERNASH CO;40.00689167;-105.8482722;USGS09033300
09034250;COLORADO RIVER AT WINDY GAP, NEAR GRANBY, CO.;40.108319;-106.0041847;USGS09034250
09034900;BOBTAIL CREEK NEAR JONES PASS, CO;39.76026447;-105.9064014;USGS09034900
09035500;WILLIAMS FORK BELOW STEELMAN CREEK, CO.;39.77887549;-105.9283469;USGS09035500
09035700;WILLIAMS FORK ABOVE DARLING CREEK, NEAR LEAL, CO;39.79719444;-106.0256389;USGS09035700
09035900;SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO;39.79581958;-106.0305734;USGS09035900
09036000;WILLIAMS FORK NEAR LEAL, CO.;39.833875;-106.0564079;USGS09036000
09037500;WILLIAMS FORK NEAR PARSHALL, CO;40.0002;-106.1803667;USGS09037500
09038500;WILLIAMS FORK BELOW WILLIAMS FORK RESERVOIR, CO;40.03592778;-106.2050139;USGS09038500
09041090;MUDDY CREEK ABOVE ANTELOPE CREEK NR. KREMMLING, CO;40.2024844;-106.4225335;USGS09041090
09041395;WOLFORD MTN RESERVOIR NR KREMMLING, CO;40.1127629;-106.4150324;USGS09041395
09041400;MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO;40.10859628;-106.4139212;USGS09041400
09041900;MONTE CRISTO DIVERSION NEAR HOOSIER PASS, CO;39.38082156;-106.0714082;USGS09041900
09044300;BEMROSE-HOOSIER DIVERSION NEAR HOOSIER PASS, CO;39.38054378;-106.0708526;USGS09044300
09044800;MCCULLOUGH-SP-CRYS-DIVERSION NEAR HOOSIER PASS, CO;39.38082156;-106.0711304;USGS09044800
09046490;BLUE RIVER AT BLUE RIVER, CO.;39.45582067;-106.0316849;USGS09046490
09046600;BLUE RIVER NEAR DILLON, CO;39.56665329;-106.0494632;USGS09046600
09047500;SNAKE RIVER NEAR MONTEZUMA, CO;39.6053611;-105.9431306;USGS09047500
09047700;KEYSTONE GULCH NEAR DILLON, CO.;39.59443117;-105.9725158;USGS09047700
09050100;TENMILE CREEK BL NORTH TENMILE C, AT FRISCO, CO.;39.57526424;-106.1105765;USGS09050100
09050700;BLUE RIVER BELOW DILLON, CO.;39.625542;-106.0664082;USGS09050700
09051050;STRAIGHT CR BLW LASKEY GULCH NR DILLON, CO;39.6397087;-106.040296;USGS09051050
09056500;ELLIOTT CREEK FEEDER CANAL TO GREEN MTN RES, CO;39.873725;-106.3305972;USGS09056500
09057500;BLUE RIVER BELOW GREEN MOUNTAIN RESERVOIR, CO;39.88026354;-106.3339175;USGS09057500
09058000;COLORADO RIVER NEAR KREMMLING, CO;40.03665248;-106.4400324;USGS09058000
09058500;PINEY RIVER BELOW PINEY LAKE, NEAR MINTURN, CO.;39.70804158;-106.4266968;USGS09058500
09059500;PINEY RIVER NEAR STATE BRIDGE, CO;39.7957222;-106.5743472;USGS09059500
09061600;EAST FORK EAGLE RIVER NEAR CLIMAX, CO;39.4102654;-106.2497468;USGS09061600
09063000;EAGLE RIVER AT RED CLIFF, CO.;39.50831949;-106.3666948;USGS09063000
09064000;HOMESTAKE CREEK AT GOLD PARK, CO.;39.4055426;-106.433362;USGS09064000
09064600;EAGLE RIVER NEAR MINTURN, CO;39.55387495;-106.402529;USGS09064600
09065100;CROSS CREEK NEAR MINTURN, CO;39.56829167;-106.4124306;USGS09065100
09065500;GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.;39.6258193;-106.2780823;USGS09065500
09066000;BLACK GORE CREEK NEAR MINTURN, CO.;39.59637495;-106.2650264;USGS09066000
09066200;BOOTH CREEK NEAR MINTURN, CO.;39.64831927;-106.3230833;USGS09066200
09066300;MIDDLE CREEK NEAR MINTURN, CO.;39.6458193;-106.3822512;USGS09066300
09066325;GORE CREEK ABV RED SANDSTONE CREEK AT VAIL, CO;39.6410971;-106.3947515;USGS09066325
09066510;GORE CREEK AT MOUTH NEAR MINTURN, CO;39.60943048;-106.447808;USGS09066510
09067000;BEAVER CREEK AT AVON, CO;39.62970826;-106.5228096;USGS09067000
09067020;EAGLE R BLW WASTEWATER TREATMENT PLANT AT AVON, CO;39.6348611;-106.5319444;USGS09067020
09067200;LAKE CREEK NEAR EDWARDS, CO;39.647486;-106.6092003;USGS09067200
09070000;EAGLE RIVER BELOW GYPSUM, CO.;39.64942954;-106.9536554;USGS09070000
09070500;COLORADO RIVER NEAR DOTSERO, CO;39.6446111;-107.0780139;USGS09070500
09071750;COLORADO RIVER ABOVE GLENWOOD SPRINGS, CO;39.5588711;-107.2908874;USGS09071750
09072550;ROARING FORK RIVER ABV LOST MAN CR NEAR ASPEN, CO;39.1193611;-106.6239167;USGS09072550
09073005;LINCOLN CREEK BELOW GRIZZLY RESERVOIR NR ASPEN, CO;39.0802361;-106.6165833;USGS09073005
09073300;ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.;39.14109959;-106.7742039;USGS09073300
09073400;ROARING FORK RIVER NEAR ASPEN, CO.;39.17998755;-106.8019826;USGS09073400
09074000;HUNTER CREEK NEAR ASPEN, CO;39.20582037;-106.797538;USGS09074000
09074500;HUNTER CREEK AT ASPEN, CO;39.19688889;-106.8189167;USGS09074500
09075400;CASTLE CREEK AT ASPEN, CO;39.1938333;-106.8336667;USGS09075400
09078141;NORTH CUNNINGHAM CREEK CONDUIT BYPASS NR NORRIE,CO;39.33596219;-106.5442115;USGS09078141
09078475;LAST CHANCE CREEK NEAR NORRIE, CO;39.34388889;-106.6565278;USGS09078475
09079450;LIME CREEK NEAR THOMASVILLE, CO;39.3604111;-106.6852444;USGS09079450
09080400;FRYINGPAN RIVER NEAR RUEDI, CO.;39.36554075;-106.8255948;USGS09080400
09081000;ROARING FORK RIVER NEAR EMMA, CO;39.37331729;-107.0839367;USGS09081000
09081600;CRYSTAL RIVER ABV AVALANCHE CRK, NEAR REDSTONE, CO;39.23263889;-107.2275;USGS09081600
09085000;ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.;39.54359307;-107.3294984;USGS09085000
09085100;COLORADO RIVER BELOW GLENWOOD SPRINGS, CO;39.5549819;-107.337554;USGS09085100
09085150;COLORADO R ABV SOUTH CANYON CR NR GLENWOOD SPGS CO;39.56166667;-107.4066667;USGS09085150
09091900;RIFLE GAP RESERVOIR NEAR RIFLE, CO;39.62692468;-107.7575645;USGS09091900
09095500;COLORADO RIVER NEAR CAMEO, CO.;39.2391463;-108.2661946;USGS09095500
09096100;VEGA RESERVOIR NEAR COLLBRAN, CO;39.22497969;-107.8117297;USGS09096100
09096570;WEST SALT CREEK LANDSLIDE SAG POOL NR COLLBRAN, CO;39.1672833;-107.8474139;USGS09096570
09096600;WEST SALT CREEK NEAR COLLBRAN, CO;39.2047222;-107.8588889;USGS09096600
09105000;PLATEAU CREEK NEAR CAMEO, CO;39.1836111;-108.2683333;USGS09105000
09106150;COLO RIVER BELOW GRAND VALLEY DIV NR PALISADE, CO;39.09859226;-108.355086;USGS09106150
09107000;TAYLOR RIVER AT TAYLOR PARK, CO.;38.86027127;-106.5666966;USGS09107000
09109000;TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO.;38.8183269;-106.6091977;USGS09109000
09110000;TAYLOR RIVER AT ALMONT, CO.;38.66443715;-106.8453172;USGS09110000
09111250;COAL CREEK ABV MCCORMICK DTCH AT CRESTED BUTTE, CO;38.87155556;-106.9852972;USGS09111250
09112200;EAST RIVER BELOW CEMENT CREEK NR CRESTED BUTTE, CO;38.7841599;-106.8708736;USGS09112200
09112500;EAST RIVER AT ALMONT, CO;38.66443715;-106.848095;USGS09112500
09113980;OHIO CREEK ABOVE MOUTH NR GUNNISON, CO;38.5877696;-106.931432;USGS09113980
09114500;GUNNISON RIVER NEAR GUNNISON, CO.;38.54193567;-106.9497661;USGS09114500
09115500;TOMICHI CREEK AT SARGENTS, CO;38.39502778;-106.422625;USGS09115500
09118450;COCHETOPA CREEK BELOW ROCK CREEK NEAR PARLIN, CO;38.3372222;-106.7736111;USGS09118450
09119000;TOMICHI CREEK AT GUNNISON, CO;38.5211111;-106.9409583;USGS09119000
09123450;LAKE FORK BLW LAKE SAN CRISTOBAL NR LAKE CITY, CO;37.9843611;-107.2920972;USGS09123450
09124500;LAKE FORK AT GATEVIEW, CO.;38.2988834;-107.2300557;USGS09124500
09125800;SILVER JACK RESERVOIR NEAR CIMARRON, CO;38.23276926;-107.5417263;USGS09125800
09126000;CIMARRON RIVER NEAR CIMARRON, CO;38.25819444;-107.5461111;USGS09126000
09127000;CIMARRON RIVER BLW SQUAW CREEK AT CIMARRON, CO;38.44694444;-107.5552222;USGS09127000
09128000;GUNNISON RIVER BELOW GUNNISON TUNNEL, CO;38.52915336;-107.648947;USGS09128000
09129550;CRAWFORD RESERVOIR NEAR CRAWFORD, CO;38.69137668;-107.6061688;USGS09129550
09129600;SMITH FORK NEAR LAZEAR, CO;38.70744444;-107.7101389;USGS09129600
09131495;PAONIA RESERVOIR NEAR BARDINE, CO;38.94304567;-107.3525526;USGS09131495
09132095;ANTHRACITE CREEK ABOVE MOUTH NEAR SOMERSET;38.9372222;-107.3583333;USGS09132095
09132500;NORTH FORK GUNNISON RIVER NEAR SOMERSET, CO.;38.9258228;-107.4342211;USGS09132500
09134100;NORTH FORK GUNNISON RIVER BELOW PAONIA, CO;38.8575;-107.6219444;USGS09134100
09136100;NORTH FK GUNNISON RIVER ABOVE MOUTH NR LAZEAR, CO;38.78516667;-107.8334167;USGS09136100
09143000;SURFACE CREEK NEAR CEDAREDGE, CO;38.9847034;-107.8545077;USGS09143000
09143500;SURFACE CREEK AT CEDAREDGE, CO.;38.9016487;-107.921176;USGS09143500
09143600;FRUIT GROWERS RESERVOIR NEAR ORCHARD CITY, CO;38.82637178;-107.9547878;USGS09143600
09144250;GUNNISON RIVER AT DELTA, CO;38.75303944;-108.078403;USGS09144250
09146020;UNCOMPAHGRE RIVER NEAR OURAY, CO;38.04332665;-107.6831154;USGS09146020
09146200;UNCOMPAHGRE RIVER NEAR RIDGWAY, CO.;38.1838791;-107.7458924;USGS09146200
09147000;DALLAS CREEK NEAR RIDGWAY, CO;38.17776806;-107.7583927;USGS09147000
09147022;RIDGWAY RESERVOIR NEAR RIDGWAY, CO;38.23721146;-107.7581144;USGS09147022
09147025;UNCOMPAHGRE RIVER BELOW RIDGWAY RESERVOIR, CO;38.24055556;-107.7603056;USGS09147025
09147500;UNCOMPAHGRE RIVER AT COLONA, CO;38.33143056;-107.779225;USGS09147500
09149500;UNCOMPAHGRE RIVER AT DELTA, CO;38.74194444;-108.0804167;USGS09149500
09152500;GUNNISON RIVER NEAR GRAND JUNCTION, CO.;38.98331575;-108.4506446;USGS09152500
09163500;COLORADO RIVER NEAR COLORADO-UTAH STATE LINE;39.13276047;-109.0270546;USGS09163500
09165000;DOLORES RIVER BELOW RICO, CO.;37.63888428;-108.0603517;USGS09165000
09166500;DOLORES RIVER AT DOLORES, CO.;37.47249296;-108.4975908;USGS09166500
09166950;LOST CANYON CREEK NEAR DOLORES, CO.;37.44610459;-108.4692562;USGS09166950
09168730;DOLORES RIVER NEAR SLICK ROCK, CO;38.04443666;-108.905382;USGS09168730
09169500;DOLORES RIVER AT BEDROCK, CO;38.3102675;-108.8853805;USGS09169500
09171100;DOLORES RIVER NEAR BEDROCK, CO.;38.3569337;-108.8334347;USGS09171100
09171240;LAKE FORK SAN MIGUEL RV ABV TROUT LAKE NR OPHIR CO;37.8178333;-107.8791111;USGS09171240
09171310;SOUTH FORK SAN MIGUEL RIVER NEAR OPHIR, CO;37.8731111;-107.8944444;USGS09171310
09172500;SAN MIGUEL RIVER NEAR PLACERVILLE, CO;38.0425;-108.1333333;USGS09172500
09174600;SAN MIGUEL RIVER AT BROOKS BRIDGE NEAR NUCLA CO;38.2441571;-108.5020343;USGS09174600
09177000;SAN MIGUEL RIVER AT URAVAN, CO.;38.35721157;-108.712875;USGS09177000
09179450;DOLORES RIVER NEAR GATEWAY, CO;38.66803889;-108.9655194;USGS09179450
09180000;DOLORES RIVER NEAR CISCO, UT;38.79720805;-109.1951142;USGS09180000
09180500;COLORADO RIVER NEAR CISCO, UT;38.81054095;-109.2934493;USGS09180500
09182400;CASTLE CREEK BELOW CASTLE VALLEY NEAR MOAB, UT;38.6738712;-109.4501174;USGS09182400
09183500;MILL CREEK AT SHELEY TUNNEL, NEAR MOAB, UT;38.4830403;-109.4040043;USGS09183500
09183600;MILL CREEK BELOW SHELEY TUNNEL, NEAR MOAB, UT;38.48571796;-109.4111044;USGS09183600
09185600;COLORADO RIVER AT POTASH, UT;38.5047222;-109.6583333;USGS09185600
09188500;GREEN RIVER AT WARREN BRIDGE, NEAR DANIEL, WY;43.01941667;-110.1186111;USGS09188500
09196500;PINE CREEK ABOVE FREMONT LAKE, WY;43.02705556;-109.7735278;USGS09196500
09205000;NEW FORK RIVER NEAR BIG PINEY, WY;42.56716598;-109.930151;USGS09205000
09209400;GREEN RIVER NEAR LA BARGE, WY;42.19272157;-110.163214;USGS09209400
09210500;FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY;42.09580556;-110.4160833;USGS09210500
09211200;GREEN RIVER BELOW FONTENELLE RESERVOIR, WY;42.0209722;-110.0498056;USGS09211200
09213500;BIG SANDY RIVER NEAR FARSON, WY;42.31689495;-109.4856866;USGS09213500
09213700;BIG SANDY RESERVOIR NEAR FARSON, WY;42.2491188;-109.4292954;USGS09213700
09217000;GREEN RIVER NEAR GREEN RIVER, WY;41.51635366;-109.4490234;USGS09217000
09217900;BLACKS FORK NEAR ROBERTSON, WY;40.95902778;-110.5797222;USGS09217900
09218500;BLACKS FORK NEAR MILLBURNE, WY;41.03161367;-110.5793324;USGS09218500
09220000;EAST FORK OF SMITHS FORK NEAR ROBERTSON, WY;41.0538611;-110.3986389;USGS09220000
09223000;HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY;42.11088889;-110.7094167;USGS09223000
09224700;BLACKS FORK NEAR LITTLE AMERICA, WY;41.54607224;-109.6934746;USGS09224700
09229500;HENRYS FORK NEAR MANILA, UT;41.011;-109.6735;USGS09229500
09234500;GREEN RIVER NEAR GREENDALE, UT;40.90829296;-109.422914;USGS09234500
09237450;YAMPA RIVER ABOVE STAGECOACH RESERVOIR, CO;40.2642611;-106.8917667;USGS09237450
09237500;YAMPA RIVER BELOW STAGECOACH RESERVOIR, CO;40.28654444;-106.8290556;USGS09237500
09238900;FISH CR AT UPPER STA NR STEAMBOAT SPRINGS, CO;40.4749775;-106.7869926;USGS09238900
09239500;YAMPA RIVER AT STEAMBOAT SPRINGS, CO;40.4829861;-106.8324306;USGS09239500
09240020;YAMPA RIVER BELOW SODA CREEK AT STEAMBOAT SPGS, CO;40.4892222;-106.8415278;USGS09240020
09242500;ELK RIVER NEAR MILNER, CO.;40.5146975;-106.9539407;USGS09242500
09244490;YAMPA RIVER ABOVE ELKHEAD CREEK NEAR HAYDEN, CO;40.51793056;-107.3989444;USGS09244490
09246200;ELKHEAD CREEK ABOVE LONG GULCH, NEAR HAYDEN, CO;40.59163879;-107.3208933;USGS09246200
09246500;ELKHEAD CREEK NEAR CRAIG, CO;40.5310829;-107.4361735;USGS09246500
09247600;YAMPA RIVER BELOW CRAIG, CO.;40.48080479;-107.6142338;USGS09247600
09251000;YAMPA RIVER NEAR MAYBELL, CO;40.50274666;-108.0334152;USGS09251000
09253000;LITTLE SNAKE RIVER NEAR SLATER, CO;40.99941048;-107.143388;USGS09253000
09255000;SLATER FORK NEAR SLATER, CO;40.9824657;-107.3828391;USGS09255000
09257000;LITTLE SNAKE RIVER NEAR DIXON, WY;41.02852778;-107.5488611;USGS09257000
09258050;Muddy Creek above Olson Draw, near Dad, WY;41.4783333;-107.6025;USGS09258050
09258980;MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY;41.06815856;-107.6315964;USGS09258980
09260000;LITTLE SNAKE RIVER NEAR LILY, CO;40.54901667;-108.4243222;USGS09260000
09260050;YAMPA RIVER AT DEERLODGE PARK, CO;40.45163387;-108.525101;USGS09260050
09261000;GREEN RIVER NEAR JENSEN, UT;40.40940757;-109.2354043;USGS09261000
09261700;BIG BRUSH CRK ABV RED FLEET RES, NR VERNAL, UT;40.58884837;-109.4654138;USGS09261700
09265500;ASHLEY CR ABV SP NR VERNAL UT;40.58884697;-109.6229194;USGS09265500
09272400;GREEN RIVER AT OURAY, UTAH;40.084686;-109.676805;USGS09272400
09277500;DUCHESNE RIVER NEAR TABIONA, UT;40.30023027;-110.602381;USGS09277500
09279000;ROCK CREEK NEAR MOUNTAIN HOME, UT;40.4932799;-110.5782169;USGS09279000
09285900;STRAWBERRY RIVER AT PINNACLES NEAR FRUITLAND, UT;40.1271783;-110.7418242;USGS09285900
09288000;CURRANT CREEK NEAR FRUITLAND, UT;40.20023128;-110.9076623;USGS09288000
09288180;STRAWBERRY RIVER NEAR DUCHESNE, UT;40.1546793;-110.5548785;USGS09288180
09289500;LAKE FORK RIVER AB MOON LAKE, NR MOUNTAIN HOME, UT;40.6066125;-110.5271066;USGS09289500
09291000;LAKE FORK RIVER BL MOON LAKE NR MOUNTAIN HOME, UT;40.55633555;-110.4846056;USGS09291000
09292000;YELLOWSTONE R @ BRIDGE CMPGRND NR ALTONAH, UT;40.5463369;-110.333771;USGS09292000
09292500;YELLOWSTONE RIVER NEAR ALTONAH, UT;40.51189299;-110.3415491;USGS09292500
09295000;DUCHESNE RIVER AT MYTON, UT;40.20023757;-110.0637613;USGS09295000
09295100;DUCHESNE RIV ABV UINTA RIV, NR RANDLETT, UT;40.2066278;-109.8598673;USGS09295100
09296800;UINTA R BLW POWERPLANT DIVERSION, NR NEOLA, UT;40.5913396;-110.1143226;USGS09296800
09299500;WHITEROCKS RIVER NEAR WHITEROCKS, UT;40.5935653;-109.9323739;USGS09299500
09301500;UINTA RIVER AT RANDLETT, UT;40.23357228;-109.8037549;USGS09301500
09302000;DUCHESNE RIVER NEAR RANDLETT, UT;40.21027778;-109.7813889;USGS09302000
09304200;WHITE RIVER ABOVE COAL CREEK NEAR MEEKER, CO;40.00497428;-107.8253486;USGS09304200
09304500;WHITE RIVER NEAR MEEKER, CO.;40.0335849;-107.8622946;USGS09304500
09304800;WHITE RIVER BELOW MEEKER, CO;40.0225833;-108.1199444;USGS09304800
09306200;PICEANCE CREEK BL RYAN GULCH, NR RIO BLANCO, CO.;39.9210833;-108.2975876;USGS09306200
09306222;PICEANCE CREEK AT WHITE RIVER, CO;40.0780264;-108.2364753;USGS09306222
09306242;CORRAL GULCH NEAR RANGELY, CO;39.9202502;-108.4728719;USGS09306242
09306255;YELLOW CREEK NEAR WHITE RIVER, CO.;40.1685813;-108.4012046;USGS09306255
09306290;WHITE RIVER BELOW BOISE CREEK, NEAR RANGELY, CO.;40.17969335;-108.5653775;USGS09306290
09306500;WHITE RIVER NEAR WATSON, UTAH;39.97885629;-109.1787269;USGS09306500
09309600;FAIRVIEW TUNNEL NEAR FAIRVIEW, UT;39.6674624;-111.3121238;USGS09309600
09310500;FISH CREEK ABOVE RESERVOIR, NEAR SCOFIELD, UT;39.77440566;-111.191006;USGS09310500
09310700;MUD CRK BL WINTER QUARTERS CYN @ SCOFIELD, UT;39.7216289;-111.1612827;USGS09310700
09312600;WHITE R BL TABBYUNE CRK NR SOLDIER SUMMIT, UT;39.8757928;-111.0373878;USGS09312600
09314280;DESERT SEEP WASH NEAR WELLINGTON, UTAH;39.4210793;-110.6462682;USGS09314280
09314500;PRICE RIVER AT WOODSIDE, UT;39.26444444;-110.3427778;USGS09314500
09315000;GREEN RIVER AT GREEN RIVER, UT;38.9860831;-110.1512475;USGS09315000
09319000;EPHRAIM TUNNEL NEAR EPHRAIM, UT;39.3296855;-111.4315745;USGS09319000
09326500;FERRON CREEK (UPPER STATION) NEAR FERRON, UT;39.10413724;-111.2165589;USGS09326500
09328500;SAN RAFAEL RIVER NEAR GREEN RIVER, UT;38.8583081;-110.3701469;USGS09328500
09328910;SAN RAFAEL RIVER AT MOUTH NEAR GREEN RIVER, UT;38.7577611;-110.1435278;USGS09328910
09328920;GREEN RIVER AT MINERAL BOTTOM NR CYNLNDS NTL PARK;38.52402778;-109.9944167;USGS09328920
09329050;SEVEN MILE CREEK NEAR FISH LAKE, UT;38.62775234;-111.6479647;USGS09329050
09330000;FREMONT RIVER NEAR BICKNELL, UT;38.3069248;-111.5187917;USGS09330000
09330500;MUDDY CREEK NEAR EMERY, UT;38.9832222;-111.25;USGS09330500
09333500;DIRTY DEVIL R AB POISON SP WSH NR HANKSVILLE UT;38.0941529;-110.4073639;USGS09333500
09337000;PINE CREEK NEAR ESCALANTE, UT;37.86248747;-111.6360113;USGS09337000
09337500;ESCALANTE RIVER NEAR ESCALANTE, UT;37.77804389;-111.5746181;USGS09337500
09342500;SAN JUAN RIVER AT PAGOSA SPRINGS, CO;37.26552778;-107.011;USGS09342500
09346400;SAN JUAN RIVER NEAR CARRACAS, CO.;37.01361667;-107.312267;USGS09346400
09349800;PIEDRA RIVER NEAR ARBOLES, CO.;37.08833797;-107.397826;USGS09349800
09352900;VALLECITO CREEK NEAR BAYFIELD, CO.;37.47750126;-107.5436688;USGS09352900
09353800;LOS PINOS RIVER NEAR IGNACIO, CO;37.1661111;-107.5825;USGS09353800
09354500;LOS PINOS RIVER AT LA BOCA, CO.;37.0094484;-107.5994997;USGS09354500
09355500;SAN JUAN RIVER NEAR ARCHULETA, NM;36.80188889;-107.6986389;USGS09355500
09358000;ANIMAS RIVER AT SILVERTON, CO.;37.8111077;-107.6592278;USGS09358000
09358550;CEMENT CREEK AT SILVERTON, CO;37.8197187;-107.6636723;USGS09358550
09359010;MINERAL CREEK AT SILVERTON, CO;37.8027744;-107.6728392;USGS09359010
09359020;ANIMAS RIVER BELOW SILVERTON, CO;37.7902746;-107.6675614;USGS09359020
09359080;CASCADE CR ABV CASCADE CR DIVERSION NR ROCKWOOD CO;37.66727778;-107.822625;USGS09359080
09359082;CASCADE CR BLW CASCADE CR DIVERSION NR ROCKWOOD CO;37.667;-107.82225;USGS09359082
09359500;ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO;37.5702766;-107.7806204;USGS09359500
09361500;ANIMAS RIVER AT DURANGO, CO;37.2791688;-107.8803445;USGS09361500
09362520;ANIMAS RIVER BLW DURANGO PUMP PLANT NR DURANGO, CO;37.24926389;-107.8725833;USGS09362520
09362800;LEMON RESERVOIR NEAR DURANGO CO;37.382502;-107.6628383;USGS09362800
09363500;ANIMAS RIVER NEAR CEDAR HILL, NM;37.03656944;-107.8753333;USGS09363500
09364010;ANIMAS RIVER BELOW AZTEC, NM;36.8178611;-108.0244444;USGS09364010
09364500;ANIMAS RIVER AT FARMINGTON, NM;36.7225;-108.20175;USGS09364500
09365000;SAN JUAN RIVER AT FARMINGTON, NM;36.72301667;-108.2255889;USGS09365000
09367000;LA PLATA RIVER AT LA PLATA, NM;36.93091667;-108.1846389;USGS09367000
09367500;LA PLATA RIVER NEAR FARMINGTON, NM;36.737575;-108.2503361;USGS09367500
09368000;SAN JUAN RIVER AT SHIPROCK, NM;36.77666667;-108.6830556;USGS09368000
09370600;MANCOS RIVER AT ANITAS FLAT BELOW MANCOS, CO;37.2524964;-108.3578618;USGS09370600
09371000;MANCOS RIVER NEAR TOWAOC, CO.;37.02749425;-108.7414838;USGS09371000
09371010;SAN JUAN RIVER AT FOUR CORNERS, CO;37.00113889;-109.0295833;USGS09371010
